	Temperature (C)	Heat Flow (W/g)
5848	79.13	-0.006573713606015996
5849	79.14	-0.0065715779003778785
5850	79.15	-0.006549441840174364
5851	79.16	-0.006627305426572416
5852	79.17	-0.006671835327399567
5853	79.18	-0.0065830315438173415
5854	79.19	-0.006560894076985679
5855	79.2	-0.0066387562613945406
5856	79.21	-0.006666618098201127
5857	79.22	-0.00665447958855836
5858	79.23	-0.00672234073361766
5859	79.24	-0.006683534867864882
5860	79.25	-0.006908061992447756
5861	79.26	-0.0070309221085134155
5862	79.27	-0.007033781883875712
5863	79.28	-0.0071949746530122205
5864	79.29	-0.007439500417067535
5865	79.3	-0.007497359177184748
5866	79.31	-0.007570217601172935
5867	79.32	-0.0075730756901704055
5868	79.33	-0.007565219159600289
5869	79.34	-0.007448790867739419
5870	79.35	-0.007356647958578044
5871	79.36	-0.007304504718963489
5872	79.37	-0.0071290278166906695
5873	79.38	-0.007290217252888365
5874	79.39	-0.007251406362015711
5875	79.4	-0.007420928478528044
5876	79.41	-0.007240450270213916
5877	79.42	-0.00727163840485856
5878	79.43	-0.007129492883577893
5879	79.44	-0.007307347040818701
5880	79.45	-0.0072852008776953525
5881	79.46	-0.007243054395317028
5882	79.47	-0.0071409075947941325
5883	79.48	-0.007168760477236358
5884	79.49	-0.007276613043747382
5885	79.5	-0.0072994652954334605
5886	79.51	-0.007418983900063125
5887	79.52	-0.007380168858738045
5888	79.53	-0.007448020172557079
5889	79.54	-0.007385871175952019
5890	79.55	-0.007349436155733802
5891	79.56	-0.007241572255855644
5892	79.57	-0.007152755667888311
5893	79.58	-0.007130605440541338
5894	79.59	-0.006975121574906762
5895	79.6	-0.0069529707387410156
5896	79.61	-0.0069641529331327945
5897	79.62	-0.006842001492500582
5898	79.63	-0.006953183084596581
5899	79.64	-0.006944364377170498
5900	79.65	-0.007062212037971971
5901	79.66	-0.006920059401412715
5902	79.67	-0.006914573135237134
5903	79.68	-0.0071424199071890015
5904	79.69	-0.007128599718341455
5905	79.7	-0.007214779236435653
5906	79.71	-0.00735929179587691
5907	79.72	-0.0073371373977364485
5908	79.73	-0.0072449827097500474
5909	79.74	-0.007276161066318121
5910	79.75	-0.007520672468507517
5911	79.76	-0.007498516917381348
5912	79.77	-0.007626361080669053
5913	79.78	-0.00755420495943282
5914	79.79	-0.007632048554733206
5915	79.8	-0.007689891867628695
5916	79.81	-0.007837734899177828
5917	79.82	-0.00781557765043539
5918	79.83	-0.00791842012245425
5919	79.84	-0.007971262316284644
5920	79.85	-0.00813910423297548
5921	79.86	-0.008143612540238987
5922	79.87	-0.008154787239117667
5923	79.88	-0.008092628330653273
5924	79.89	-0.008210469149217747
5925	79.9	-0.008363309695849086
5926	79.91	-0.008299483304914368
5927	79.92	-0.0082106566441138
5928	79.93	-0.00815516304781072
5929	79.94	-0.008166335850364081
5930	79.95	-0.008197508386133645
5931	79.96	-0.008022013989475774
5932	79.97	-0.007766519328080701
5933	79.98	-0.007861024402966432
5934	79.99	-0.00785552921515098
5935	80.0	-0.007916700432314183
5936	80.01	-0.007944538055471462
5937	80.02	-0.008047375418966496
5938	80.03	-0.008020212523810244
5939	80.04	-0.008028049371008983
5940	80.05	-0.008022552628235147
5941	80.06	-0.008133722296491452
5942	80.07	-0.008078225043445464
5943	80.08	-0.007889394203428601
5944	80.09	-0.00786722977743537
5945	80.1	-0.00772506509979376
5946	80.11	-0.007722900171494018
5947	80.12	-0.007650734993525088
5948	80.13	-0.0076619029002107375
5949	80.14	-0.007739737225867405
5950	80.15	-0.007854237971479883
5951	80.16	-0.007912071804696108
5952	80.17	-0.008023238726496906
5953	80.18	-0.008047738737860577
5954	80.19	-0.008045571839763177
5955	80.2	-0.008003404699846506
5956	80.21	-0.007934570652414319
5957	80.22	-0.0077290696984357865
5958	80.23	-0.007716901838877188
5959	80.24	-0.0077680670747048985
5960	80.25	-0.007662565406882482
5961	80.26	-0.007790396836370839
5962	80.27	-0.007868228030798008
5963	80.28	-0.0077317732768364955
5964	80.29	-0.008023889718297816
5965	80.3	-0.008135053546610926
5966	80.31	-0.008329550477012226
5967	80.32	-0.008224047177118887
5968	80.33	-0.00831021031454604
5969	80.34	-0.008338039890237958
5970	80.35	-0.008257535905138447
5971	80.36	-0.008228698360186026
5972	80.37	-0.008146527256319924
5973	80.38	-0.00814435592780871
5974	80.39	-0.008142184375585781
5975	80.4	-0.008030012600582115
5976	80.41	-0.008257840603728361
5977	80.42	-0.008198168385952442
5978	80.43	-0.00811349594818056
5979	80.44	-0.008241323291339864
5980	80.45	-0.008129150416354314
5981	80.46	-0.008171977324147761
5982	80.47	-0.00825813734897407
5983	80.48	-0.008202630491748852
5984	80.49	-0.008113790086722528
5985	80.5	-0.007958282801474592
5986	80.51	-0.007936108636916739
5987	80.52	-0.007813934260624489
5988	80.53	-0.007858426340174418
5989	80.54	-0.008002918209806698
5990	80.55	-0.007872409870428143
5991	80.56	-0.007805234656276472
5992	80.57	-0.007869725901585412
5993	80.58	-0.0077558836072548765
5994	80.59	-0.007758707774180973
5995	80.6	-0.007786531736592828
5996	80.61	-0.007781022162049123
5997	80.62	-0.007767179051444195
5998	80.63	-0.007920002405665816
5999	80.64	-0.007887825558937411
6000	80.65	-0.007925648512143724
6001	80.66	-0.007923471266169546
6002	80.67	-0.007814627155231069
6003	80.68	-0.007739116180208949
6004	80.69	-0.007836938341982957
6005	80.7	-0.00776476030809814
6006	80.71	-0.007732582079427175
6007	80.72	-0.0077037369901789
6008	80.73	-0.007648225041224865
6009	80.74	-0.007692712900101206
6010	80.75	-0.007503867234344597
6011	80.76	-0.007481688044819634
6012	80.77	-0.007459508665728087
6013	80.78	-0.0073944719550746996
6014	80.79	-0.007365149342291044
6015	80.8	-0.007509636066330039
6016	80.81	-0.0074041226042385055
6017	80.82	-0.007348608956870173
6018	80.83	-0.007386428458409977
6019	80.84	-0.007304247776373174
6020	80.85	-0.007302066911609284
6021	80.86	-0.007359885864961502
6022	80.87	-0.007237704637275577
6023	80.88	-0.007275523229393066
6024	80.89	-0.007268341642154397
6025	80.9	-0.00731115987639841
6026	80.91	-0.007298977932964412
6027	80.92	-0.0070601291460201665
6028	80.93	-0.007124613516401368
6029	80.94	-0.0071324310449387696
6030	80.95	-0.007160248399130875
6031	80.96	-0.007238065579806108
6032	80.97	-0.007240882587791209
6033	80.98	-0.007233699423910611
6034	80.99	-0.00737151608898845
6035	81.0	-0.007149332583846757
6036	81.01	-0.007327148909307635
6037	81.02	-0.007204965066188951
6038	81.03	-0.007116114388641126
6039	81.04	-0.007040596877479377
6040	81.05	-0.006952698247800093
6041	81.06	-0.0068162280242241025
6042	81.07	-0.006727376683749231
6043	81.08	-0.006651858512896958
6044	81.09	-0.006569673512471397
6045	81.1	-0.006327488349944677
6046	81.11	-0.006321969692784979
6047	81.12	-0.006458117541791708
6048	81.13	-0.006560931897762856
6049	81.14	-0.006605412761496066
6050	81.15	-0.006716560133787297
6051	81.16	-0.006819374015430313
6052	81.17	-0.006952187740552063
6053	81.18	-0.006850001309942844
6054	81.19	-0.007027814724392734
6055	81.2	-0.006918127984690159
6056	81.21	-0.006883441091622089
6057	81.22	-0.006836254045974766
6058	81.23	-0.006814066848532807
6059	81.24	-0.006866879500078582
6060	81.25	-0.006794692001395486
6061	81.26	-0.006947504353262968
6062	81.27	-0.006850316556458402
6063	81.28	-0.006778128611756973
6064	81.29	-0.006885940519932188
6065	81.3	-0.006883752281756195
6066	81.31	-0.006911563897998629
6067	81.32	-0.0070060420360973374
6068	81.33	-0.007029686696818693
6069	81.34	-0.007128331214262484
6070	81.35	-0.0071728089225260305
6071	81.36	-0.007210619822373587
6072	81.37	-0.007208430581231884
6073	81.38	-0.007231241199860516
6074	81.39	-0.0072507183456851365
6075	81.4	-0.007261862019461773
6076	81.41	-0.007306338888612984
6077	81.42	-0.007317482287226618
6078	81.43	-0.007261958882721409
6079	81.44	-0.007406435342512729
6080	81.45	-0.007263411667350894
6081	81.46	-0.00742872119131599
6082	81.47	-0.007339863915152289
6083	81.48	-0.007259339839603918
6084	81.49	-0.007212148965413778
6085	81.5	-0.007389957959989868
6086	81.51	-0.007367766824069477
6087	81.52	-0.007295575558392553
6088	81.53	-0.007201955592265108
6089	81.54	-0.007451192640705706
6090	81.55	-0.007304000990160375
6091	81.56	-0.007266809212786995
6092	81.57	-0.007151283975981304
6093	81.58	-0.007222425280469569
6094	81.59	-0.007200233126975597
6095	81.6	-0.007168040849555801
6096	81.61	-0.007162515115597401
6097	81.62	-0.007173655925816647
6098	81.63	-0.0070114632809299415
6099	81.64	-0.006989270514983659
6100	81.65	-0.0068570776286893675
6101	81.66	-0.0067848846227587245
6102	81.67	-0.0067876914978972636
6103	81.68	-0.006815498254810759
6104	81.69	-0.00668497156086989
6105	81.7	-0.006696111416775619
6106	81.71	-0.006923917823227654
6107	81.72	-0.006818390780923611
6108	81.73	-0.006809530290558197
6109	81.74	-0.00706733635282486
6110	81.75	-0.007010142301747901
6111	81.76	-0.007096281471350441
6112	81.77	-0.007274087195651369
6113	81.78	-0.007185226142002676
6114	81.79	-0.007346364977753872
6115	81.8	-0.007434170370253401
6116	81.81	-0.0073519756535129765
6117	81.82	-0.007479780828209659
6118	81.83	-0.007407585895020219
6119	81.84	-0.007618724187951287
6120	81.85	-0.007563195707676051
6121	81.86	-0.0076660004548618765
6122	81.87	-0.007618805096845538
6123	81.88	-0.007696609634291196
6124	81.89	-0.007599414067861687
6125	81.9	-0.007652218398217503
6126	81.91	-0.007480022626016769
6127	81.92	-0.0075744934185824064
6128	81.93	-0.007618964109901594
6129	81.94	-0.007430101367293496
6130	81.95	-0.007569809953314799
6131	81.96	-0.007619042249563002
6132	81.97	-0.007563512542399398
6133	81.98	-0.007746077975324006
6134	81.99	-0.0076524528346921805
6135	82.0	-0.0077502561687627924
6136	82.01	-0.007608059406744694
6137	82.02	-0.007585862549272182
6138	82.03	-0.007388665596979038
6139	82.04	-0.007266468550494842
6140	82.05	-0.007279271410448818
6141	82.06	-0.007372074177467436
6142	82.07	-0.007349876852175363
6143	82.08	-0.007252679435197695
6144	82.09	-0.007247148593821695
6145	82.1	-0.007233284328668876
6146	82.11	-0.007211086640353859
6147	82.12	-0.007263888862826473
6148	82.13	-0.0069750243300314985
6149	82.14	-0.007019493042580205
6150	82.15	-0.006897295001079495
6151	82.16	-0.0069417635394706245
6152	82.17	-0.007124327229786953
6153	82.18	-0.007230700358347164
6154	82.19	-0.007108501973373649
6155	82.2	-0.007411303504037736
6156	82.21	-0.007614104950938394
6157	82.22	-0.007801906314674145
6158	82.23	-0.008069707595841358
6159	82.24	-0.008130842128369231
6160	82.25	-0.008025309912850886
6161	82.26	-0.008053110949877595
6162	82.27	-0.008080911906706678
6163	82.28	-0.008088712783925978
6164	82.29	-0.008261513582121793
6165	82.3	-0.008214314301878467
6166	82.31	-0.008108781610444371
6167	82.32	-0.008219915508400177
6168	82.33	-0.008277715996322765
6169	82.34	-0.008442183074787835
6170	82.35	-0.008453316744367445
6171	82.36	-0.008481117005632921
6172	82.37	-0.008442250525819706
6173	82.38	-0.00840338397216156
6174	82.39	-0.008547850678555236
6175	82.4	-0.008642317312232084
6176	82.41	-0.008653450540418994
6177	82.42	-0.00864791703034351
6178	82.43	-0.00860071678256169
6179	82.44	-0.008703516464295458
6180	82.45	-0.008681316076096568
6181	82.46	-0.008742448951850612
6182	82.47	-0.008586915092104963
6183	82.48	-0.008731381164073682
6184	82.49	-0.008642513834967058
6185	82.5	-0.008553646438660412
6186	82.51	-0.00869811230902684
6187	82.52	-0.008509244779939085
6188	82.53	-0.00860371051859854
6189	82.54	-0.008556509525540879
6190	82.55	-0.008625975134632036
6191	82.56	-0.00866210734640216
6192	82.57	-0.008814906161380698
6193	82.58	-0.008809371580092762
6194	82.59	-0.009003836936396947
6195	82.6	-0.009223302230814578
6196	82.61	-0.009276100797195763
6197	82.62	-0.009353899302725566
6198	82.63	-0.009351697747915999
6199	82.64	-0.009595210418995581
6200	82.65	-0.009653961125998922
6201	82.66	-0.00971509272657567
6202	82.67	-0.009592890935516518
6203	82.68	-0.009695689086656412
6204	82.69	-0.009665153847159047
6205	82.7	-0.009704856646091553
6206	82.71	-0.009704083198232016
6207	82.72	-0.009681881123118075
6208	82.73	-0.009709678992665616
6209	82.74	-0.009787476807359141
6210	82.75	-0.00982527456768123
6211	82.76	-0.009903072274110247
6212	82.77	-0.0100208699271227
6213	82.78	-0.00986533419385971
6214	82.79	-0.009896465074793692
6215	82.8	-0.009834262570397101
6216	82.81	-0.009932060014469446
6217	82.82	-0.009776524074144533
6218	82.83	-0.009667654749887067
6219	82.84	-0.009598785375490415
6220	82.85	-0.009518249284751423
6221	82.86	-0.009571046478126899
6222	82.87	-0.00963884362273948
6223	82.88	-0.009951640719045418
6224	82.89	-0.009894437767494768
6225	82.9	-0.01003223476853865
6226	82.91	-0.010076698389288374
6227	82.92	-0.0099878286301891
6228	82.93	-0.009985625491683248
6229	82.94	-0.010076755640873625
6230	82.95	-0.010054552411530526
6231	82.96	-0.010049015804086014
6232	82.97	-0.010010145818972749
6233	82.98	-0.009983180551860205
6234	82.99	-0.010132405717462323
6235	83.0	-0.010135202268587662
6236	83.01	-0.010087998777089435
6237	83.02	-0.0101657952433869
6238	83.03	-0.010203591667898415
6239	83.04	-0.010254721384371113
6240	83.05	-0.010219184393220004
6241	83.06	-0.010276980694857052
6242	83.07	-0.01030477695635934
6243	83.08	-0.010407573178134566
6244	83.09	-0.010527036027255132
6245	83.1	-0.010813165504126143
6246	83.11	-0.010985961609149886
6247	83.12	-0.010993757676061033
6248	83.13	-0.01108822037192514
6249	83.14	-0.011239349697138579
6250	83.15	-0.011027145652094283
6251	83.16	-0.011079941570515839
6252	83.17	-0.010807737452792843
6253	83.18	-0.010810533299312475
6254	83.19	-0.010654995777126697
6255	83.2	-0.010666124886621997
6256	83.21	-0.010683920628180132
6257	83.22	-0.010671716335515224
6258	83.23	-0.010619512009005128
6259	83.24	-0.010477307649028322
6260	83.25	-0.01065510325595831
6261	83.26	-0.010672898830170752
6262	83.27	-0.010760694372039303
6263	83.28	-0.010955156548602574
6264	83.29	-0.01094128536022998
6265	83.3	-0.011077414140622466
6266	83.31	-0.011021876223480831
6267	83.32	-0.010949671609170153
6268	83.33	-0.010917466964718514
6269	83.34	-0.011121928957152694
6270	83.35	-0.011233057586831574
6271	83.36	-0.011170852854112567
6272	83.37	-0.011188648092683273
6273	83.38	-0.011309300445752513
6274	83.39	-0.011364238485100042
6275	83.4	-0.01135536697297379
6276	83.41	-0.011599828766865716
6277	83.42	-0.011460957200449595
6278	83.43	-0.011422085607400767
6279	83.44	-0.011366547321391529
6280	83.45	-0.011361009009424716
6281	83.46	-0.01138880400516884
6282	83.47	-0.011216598975623437
6283	83.48	-0.011044393921120221
6284	83.49	-0.010772188841987163
6285	83.5	-0.010799983738549734
6286	83.51	-0.01062063575398664
6287	83.52	-0.010805573460049178
6288	83.53	-0.01066670161895944
6289	83.54	-0.010751163088174476
6290	83.55	-0.010822291201342704
6291	83.56	-0.011033419292106661
6292	83.57	-0.010969547360774712
6293	83.58	-0.01102234207431918
6294	83.59	-0.011166803433042993
6295	83.6	-0.011017931437248052
6296	83.61	-0.011030726087235099
6297	83.62	-0.01103352071663366
6298	83.63	-0.01107131532574046
6299	83.64	-0.011289109914849771
6300	83.65	-0.01110023781758418
6301	83.66	-0.01114469903423343
6302	83.67	-0.011062493565082487
6303	83.68	-0.011150288077082404
6304	83.69	-0.011053082570513517
6305	83.7	-0.010995877045653746
6306	83.71	-0.01110867150278061
6307	83.72	-0.011178132608833824
6308	83.73	-0.01098926036408443
6309	83.74	-0.01102705476880228
6310	83.75	-0.0108448491565869
6311	83.76	-0.010889310194373891
6312	83.77	-0.011000437882425995
6313	83.78	-0.010849660792432658
6314	83.79	-0.010856026543703212
6315	83.8	-0.010913820850780631
6316	83.81	-0.01099494847582383
6317	83.82	-0.011189409419086527
6318	83.83	-0.01116720368082147
6319	83.84	-0.011264997927946663
6320	83.85	-0.01145612549404218
6321	83.86	-0.011400586379357147
6322	83.87	-0.011478380584133419
6323	83.88	-0.011581174775278757
6324	83.89	-0.011693968953033984
6325	83.9	-0.011645096450969561
6326	83.91	-0.011714557269323134
6327	83.92	-0.011834018074996955
6328	83.93	-0.011778478868223363
6329	83.94	-0.011889606315897527
6330	83.95	-0.011840733751582455
6331	83.96	-0.011911861175502025
6332	83.97	-0.011781321921212395
6333	83.98	-0.011734115988935034
6334	83.99	-0.011811910045553375
6335	84.0	-0.011689704091285336
6336	84.01	-0.011934164793008684
6337	84.02	-0.011820292150937828
6338	84.03	-0.011837371879566128
6339	84.04	-0.011800880169578143
6340	84.05	-0.01182867416403699
6341	84.06	-0.011989801482195528
6342	84.07	-0.011867595457586422
6343	84.08	-0.012087056090412496
6344	84.09	-0.0121755643332504
6345	84.1	-0.01230097732915425
6346	84.11	-0.01217877126879241
6347	84.12	-0.01222323186664287
6348	84.13	-0.012058168646703837
6349	84.14	-0.0120954863710665
6350	84.15	-0.011956613611343592
6351	84.16	-0.012054407510574627
6352	84.17	-0.01209553473560776
6353	84.18	-0.01218999528661957
6354	84.19	-0.01223445583045324
6355	84.2	-0.012120583033949917
6356	84.21	-0.012280519754424013
6357	84.22	-0.012401170753952417
6358	84.23	-0.012278964604131914
6359	84.24	-0.012331758447985841
6360	84.25	-0.012314552285679348
6361	84.26	-0.012379012784040633
6362	84.27	-0.012156806609895376
6363	84.28	-0.012251267096734964
6364	84.29	-0.012112394244714775
6365	84.3	-0.012173521387319752
6366	84.31	-0.012181315191368558
6367	84.32	-0.01221244232367491
6368	84.33	-0.012316902784387462
6369	84.34	-0.012314696573650252
6370	84.35	-0.012462490358272849
6371	84.36	-0.012340284138396829
6372	84.37	-0.012368077914159503
6373	84.38	-0.012265871685698926
6374	84.39	-0.012543665453148556
6375	84.4	-0.012468125883307923
6376	84.41	-0.012504252976308194
6377	84.42	-0.012417046732277726
6378	84.43	-0.01243484048467458
6379	84.44	-0.012412634233621045
6380	84.45	-0.012430427979238878
6381	84.46	-0.012268221721642103
6382	84.47	-0.012121015460947238
6383	84.48	-0.01222380919726751
6384	84.49	-0.012151602930712269
6385	84.5	-0.012179396661387898
6386	84.51	-0.012090523722735114
6387	84.52	-0.012249269829142762
6388	84.53	-0.012462777837856986
6389	84.54	-0.012457238225170197
6390	84.55	-0.012601698610228862
6391	84.56	-0.012546158993131051
6392	84.57	-0.01269895270730581
6393	84.58	-0.01272174641950885
6394	84.59	-0.012699540129831988
6395	84.6	-0.01275733383835842
6396	84.61	-0.012635127545172598
6397	84.62	-0.012572921250354696
6398	84.63	-0.012390714953986581
